hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006,go_meaning
ALG8,E9PNE2,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,E9PNE2,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,E9PNE2,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,E9PNE2,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,E9PNE2,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,E9PNE2,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,E9PNE2,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,E9PNE2,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,E9PNE2,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,E9PNE2,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,E9PNE2,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,E9PNE2,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,E9PNE2,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0TAA1,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0TAA1,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0TAA1,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0TAA1,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0TAA1,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0TAA1,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0TAA1,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0TAA1,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0TAA1,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0TAA1,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0TAA1,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0TAA1,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0TAA1,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0TAA1,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,A0A7P0TAA1,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0TAL7,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0TAL7,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0TAL7,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0TAL7,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0TAL7,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0TAL7,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0TAL7,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0TAL7,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0TAL7,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0TAL7,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0TAL7,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0TAL7,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0TAL7,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0TAL7,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,A0A7P0TAL7,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0TA89,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0TA89,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0TA89,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0TA89,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0TA89,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0TA89,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0TA89,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0TA89,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0TA89,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0TA89,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0TA89,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0TA89,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0TA89,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0TA89,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,A0A7P0TA89,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0TB84,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0TB84,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0TB84,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0TB84,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0TB84,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0TB84,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0TB84,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0TB84,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0TB84,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0TB84,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0TB84,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0TB84,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0TB84,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0TB84,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,A0A7P0TB84,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,H0YD42,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,H0YD42,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,H0YD42,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,H0YD42,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,H0YD42,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,H0YD42,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,H0YD42,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,H0YD42,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,H0YD42,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,H0YD42,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,H0YD42,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,H0YD42,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,H0YD42,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,H0YD42,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,H0YD42,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0Z449,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0Z449,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0Z449,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0Z449,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0Z449,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0Z449,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0Z449,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0Z449,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0Z449,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0Z449,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0Z449,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0Z449,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0Z449,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0Z449,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,A0A7P0Z449,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0T919,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0T919,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0T919,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0T919,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0T919,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0T919,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0T919,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0T919,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0T919,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0T919,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0T919,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0T919,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0T919,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0T919,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,A0A7P0T919,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,E9PP80,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,E9PP80,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,E9PP80,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,E9PP80,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,E9PP80,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,E9PP80,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,E9PP80,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,E9PP80,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,E9PP80,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,E9PP80,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,E9PP80,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,E9PP80,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,E9PP80,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,E9PP80,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
ALG8,E9PP80,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,A0A7P0T9Y0,ALG8,GO:0016758,molecular_function,hexosyltransferase activity,hexosyltransferase activity
ALG8,A0A7P0T9Y0,ALG8,GO:0016020,cellular_component,membrane,membrane
ALG8,A0A7P0T9Y0,ALG8,GO:0005783,cellular_component,endoplasmic reticulum,endoplasmic reticulum
ALG8,A0A7P0T9Y0,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane,endoplasmic reticulum membrane
ALG8,A0A7P0T9Y0,ALG8,GO:0016740,molecular_function,transferase activity,transferase activity
ALG8,A0A7P0T9Y0,ALG8,GO:0016757,molecular_function,glycosyltransferase activity,glycosyltransferase activity
ALG8,A0A7P0T9Y0,ALG8,GO:0006486,biological_process,protein glycosylation,protein glycosylation
ALG8,A0A7P0T9Y0,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,A0A7P0T9Y0,ALG8,GO:0005515,molecular_function,protein binding,protein binding
ALG8,A0A7P0T9Y0,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine,protein N-linked glycosylation via asparagine
ALG8,A0A7P0T9Y0,ALG8,GO:0006487,biological_process,protein N-linked glycosylation,protein N-linked glycosylation
ALG8,A0A7P0T9Y0,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,A0A7P0T9Y0,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity","alpha-1,3-mannosyltransferase activity"
ALG8,A0A7P0T9Y0,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process,dolichol-linked oligosaccharide biosynthetic process
